"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2010","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","26.1",""
"2010","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2010","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2010","Denmark","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2010","Denmark","Index, 2015=100","Compensation per employee",":",""
"2010","Denmark","Index, 2015=100","Compensation of employees per hour worked",":",""
"2010","Denmark","Index, 2020=100","Nominal labour productivity per person","115.6",""
"2010","Denmark","Index, 2020=100","Nominal labour productivity per hour worked","135.2",""
"2010","Denmark","Index, 2015=100","Real labour productivity per person","95.2",""
"2010","Denmark","Index, 2010=100","Compensation per employee",":",""
"2010","Denmark","Index, 2010=100","Compensation of employees per hour worked",":",""
"2010","Denmark","Index, 2010=100","Nominal labour productivity per person",":",""
"2010","Denmark","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2010","Denmark","Index, 2010=100","Real labour productivity per person","100.0",""
"2010","Germany (until 1990 former territory of the FRG)","Euro","Compensation per employee","35,409.2",""
"2010","Germany (until 1990 former territory of the FRG)","Euro","Compensation of employees per hour worked","26.2",""
"2010","Germany (until 1990 former territory of the FRG)","Euro","Nominal labour productivity per person",":",""
"2010","Germany (until 1990 former territory of the FRG)","Euro","Nominal labour productivity per hour worked",":",""
"2010","Germany (until 1990 former territory of the FRG)","Euro","Real labour productivity per person",":",""
"2010","Germany (until 1990 former territory of the FRG)","National currency","Compensation per employee","35,409.2",""
"2010","Germany (until 1990 former territory of the FRG)","National currency","Compensation of employees per hour worked","26.2",""
"2010","Germany (until 1990 former territory of the FRG)","National currency","Nominal labour productivity per person",":",""
"2010","Germany (until 1990 former territory of the FRG)","National currency","Nominal labour productivity per hour worked",":",""
"2010","Germany (until 1990 former territory of the FRG)","National currency","Real labour productivity per person",":",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Compensation per employee","33,662.2",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Compensation of employees per hour worked","24.9",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","33,293.4",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","24.7",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2010","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Compensation per employee",":",""
"2010","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Compensation of employees per hour worked",":",""
"2010","Germany (until 1990 former territory of the FRG)","Index, 2020=100","Nominal labour productivity per person","104.8",""
"2010","Germany (until 1990 former territory of the FRG)","Index, 2020=100","Nominal labour productivity per hour worked","122.3",""
"2010","Germany (until 1990 former territory of the FRG)","Index, 2015=100","Real labour productivity per person","96.4",""
"2010","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Compensation per employee",":",""
"2010","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Compensation of employees per hour worked",":",""
"2010","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Nominal labour productivity per person",":",""
"2010","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2010","Germany (until 1990 former territory of the FRG)","Index, 2010=100","Real labour productivity per person","100.0",""
"2010","Estonia","Euro","Compensation per employee","13,895.9",""
"2010","Estonia","Euro","Compensation of employees per hour worked","7.4",""
"2010","Estonia","Euro","Nominal labour productivity per person",":",""
"2010","Estonia","Euro","Nominal labour productivity per hour worked",":",""
"2010","Estonia","Euro","Real labour productivity per person",":",""
"2010","Estonia","National currency","Compensation per employee","13,895.9",""
"2010","Estonia","National currency","Compensation of employees per hour worked","7.4",""
"2010","Estonia","National currency","Nominal labour productivity per person",":",""
"2010","Estonia","National currency","Nominal labour productivity per hour worked",":",""
"2010","Estonia","National currency","Real labour productivity per person",":",""
"2010","Estonia","Purchasing power standard (PPS)","Compensation per employee","20,767.2",""
"2010","Estonia","Purchasing power standard (PPS)","Compensation of employees per hour worked","11.1",""
"2010","Estonia","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2010","Estonia","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2010","Estonia","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2010","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","20,539.7",""
"2010","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","11.0",""
"2010","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2010","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2010","Estonia","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2010","Estonia","Index, 2015=100","Compensation per employee",":",""
"2010","Estonia","Index, 2015=100","Compensation of employees per hour worked",":",""
"2010","Estonia","Index, 2020=100","Nominal labour productivity per person","71.5",""
"2010","Estonia","Index, 2020=100","Nominal labour productivity per hour worked","63.5",""
"2010","Estonia","Index, 2015=100","Real labour productivity per person","96.5",""
"2010","Estonia","Index, 2010=100","Compensation per employee",":",""
"2010","Estonia","Index, 2010=100","Compensation of employees per hour worked",":",""
"2010","Estonia","Index, 2010=100","Nominal labour productivity per person",":",""
"2010","Estonia","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2010","Estonia","Index, 2010=100","Real labour productivity per person","100.0",""
"2010","Ireland","Euro","Compensation per employee","44,845.2",""
"2010","Ireland","Euro","Compensation of employees per hour worked","27.4",""
"2010","Ireland","Euro","Nominal labour productivity per person",":",""
"2010","Ireland","Euro","Nominal labour productivity per hour worked",":",""
"2010","Ireland","Euro","Real labour productivity per person",":",""
"2010","Ireland","National currency","Compensation per employee","44,845.2",""
"2010","Ireland","National currency","Compensation of employees per hour worked","27.4",""
"2010","Ireland","National currency","Nominal labour productivity per person",":",""
"2010","Ireland","National currency","Nominal labour productivity per hour worked",":",""
"2010","Ireland","National currency","Real labour productivity per person",":",""
"2010","Ireland","Purchasing power standard (PPS)","Compensation per employee","40,401.1",""
"2010","Ireland","Purchasing power standard (PPS)","Compensation of employees per hour worked","24.7",""
"2010","Ireland","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2010","Ireland","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
"2010","Ireland","Purchasing power standard (PPS)","Real labour productivity per person",":",""
"2010","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Compensation per employee","39,958.6",""
"2010","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Compensation of employees per hour worked","24.4",""
"2010","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per person",":",""
"2010","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Nominal labour productivity per hour worked",":",""
"2010","Ireland","Purchasing power standard (PPS, EU27 from 2020)","Real labour productivity per person",":",""
"2010","Ireland","Index, 2015=100","Compensation per employee",":",""
"2010","Ireland","Index, 2015=100","Compensation of employees per hour worked",":",""
"2010","Ireland","Index, 2020=100","Nominal labour productivity per person","141.7",""
"2010","Ireland","Index, 2020=100","Nominal labour productivity per hour worked","137",""
"2010","Ireland","Index, 2015=100","Real labour productivity per person","77.0",""
"2010","Ireland","Index, 2010=100","Compensation per employee",":",""
"2010","Ireland","Index, 2010=100","Compensation of employees per hour worked",":",""
"2010","Ireland","Index, 2010=100","Nominal labour productivity per person",":",""
"2010","Ireland","Index, 2010=100","Nominal labour productivity per hour worked",":",""
"2010","Ireland","Index, 2010=100","Real labour productivity per person","100.0",""
"2010","Greece","Euro","Compensation per employee","26,073.1",""
"2010","Greece","Euro","Compensation of employees per hour worked","13.4",""
"2010","Greece","Euro","Nominal labour productivity per person",":",""
"2010","Greece","Euro","Nominal labour productivity per hour worked",":",""
"2010","Greece","Euro","Real labour productivity per person",":",""
"2010","Greece","National currency","Compensation per employee","26,073.1",""
"2010","Greece","National currency","Compensation of employees per hour worked","13.4",""
"2010","Greece","National currency","Nominal labour productivity per person",":",""
"2010","Greece","National currency","Nominal labour productivity per hour worked",":",""
"2010","Greece","National currency","Real labour productivity per person",":",""
"2010","Greece","Purchasing power standard (PPS)","Compensation per employee","27,638.3",""
"2010","Greece","Purchasing power standard (PPS)","Compensation of employees per hour worked","14.2",""
"2010","Greece","Purchasing power standard (PPS)","Nominal labour productivity per person",":",""
"2010","Greece","Purchasing power standard (PPS)","Nominal labour productivity per hour worked",":",""
